Date and Time,"Hydro-only, KtCO2e","Estimated, KtCO2e","Coal-only, KtCO2e"
2023-04-05 00:00:00,0.13102950000000002,2.292915463750687,6.2457395
2023-04-06 00:00:00,0.1310232,2.2916235743667595,6.2454392
2023-04-07 00:00:00,0.1318485,2.3101499326556443,6.284778500000001
2023-04-08 00:00:00,0.1327179,2.3245562030622526,6.3262199
2023-04-09 00:00:00,0.1337868,2.349019237235718,6.3771708
2023-04-10 00:00:00,0.1349313,2.3622395736741053,6.4317253
2023-04-11 00:00:00,0.13575030000000002,2.384429511997014,6.4707643
2023-04-12 00:00:00,0.1370355,2.4024343433972914,6.5320255
2023-04-13 00:00:00,0.1365084,2.3996438319524724,6.5069004
2023-04-14 00:00:00,0.1321152,2.2997225013177705,6.2974912000000005
2023-04-15 00:00:00,0.1278858,2.2290491430093473,6.0958898
2023-04-16 00:00:00,0.1232028,2.1474794475125414,5.8726668
2023-04-17 00:00:00,0.11877599999999999,2.07228957704823,5.661656
2023-04-18 00:00:00,0.1153803,2.0193976097455417,5.4997943
2023-04-19 00:00:00,0.1117977,1.9584848192847797,5.3290237
2023-04-20 00:00:00,0.1102206,1.9352232639189384,5.2538486
2023-04-21 00:00:00,0.1125579,1.9869067600204213,5.3652599
2023-04-22 00:00:00,0.1143345,2.0217303848616797,5.4499445
2023-04-23 00:00:00,0.11620140000000001,2.051988338964878,5.5389333999999995
2023-04-24 00:00:00,0.1186311,2.0984238601178244,5.6547491
2023-04-25 00:00:00,0.1201179,2.1242033291372144,5.7256199
2023-04-26 00:00:00,0.1218609,2.1523127771678237,5.8087029
2023-04-27 00:00:00,0.1231608,2.175269411582508,5.870664799999999
2023-04-28 00:00:00,0.1240743,2.192782389471494,5.9142083
2023-04-29 00:00:00,0.1253091,2.215509155156135,5.973067100000001
2023-04-30 00:00:00,0.126714,2.2431283736606544,6.0400339999999995
2023-05-01 00:00:00,0.1274805,2.2542610866771717,6.0765705
2023-05-02 00:00:00,0.128688,2.2761429549088543,6.134128
2023-05-03 00:00:00,0.129297,2.2842066589377663,6.163157
2023-05-04 00:00:00,0.1297989,2.2939530720317105,6.1870809
2023-05-05 00:00:00,0.1303197,2.3017852831909535,6.2119057
2023-05-06 00:00:00,0.1303512,2.308557395206733,6.2134072
2023-05-07 00:00:00,0.1299039,2.2929080354656435,6.1920859
2023-05-08 00:00:00,0.1295301,2.29617126746877,6.1742681
2023-05-09 00:00:00,0.12881610000000002,2.276575576557035,6.1402341
2023-05-10 00:00:00,0.1280328,2.2668400767320245,6.102896800000001
2023-05-11 00:00:00,0.1271571,2.2455953571627507,6.0611551
2023-05-12 00:00:00,0.1277598,2.26471828406152,6.0898838
2023-05-13 00:00:00,0.12903030000000001,2.290670089965733,6.1504443
2023-05-14 00:00:00,0.1308153,2.320458790903755,6.2355293000000005
2023-05-15 00:00:00,0.13188419999999998,2.3365574917734575,6.2864802
2023-05-16 00:00:00,0.1332576,2.3631282864599292,6.3519456
2023-05-17 00:00:00,0.1354458,2.40730143755586,6.456249799999999
2023-05-18 00:00:00,0.1381443,2.4534769325648846,6.584878300000001
2023-05-19 00:00:00,0.1392846,2.472060635213224,6.639232600000001
2023-05-20 00:00:00,0.1395408,2.4870378173075847,6.6514448
2023-05-21 00:00:00,0.1399041,2.482078457871301,6.6687621
2023-05-22 00:00:00,0.1411095,2.5110128220948895,6.7262195
2023-05-23 00:00:00,0.14187180000000002,2.5211066051153668,6.7625558
2023-05-24 00:00:00,0.14197890000000002,2.522295403833263,6.7676609
2023-05-25 00:00:00,0.14203559999999998,2.521771734920289,6.7703636
2023-05-26 00:00:00,0.1420104,2.5161936502056084,6.7691624
2023-05-27 00:00:00,0.14190960000000002,2.514712939863285,6.7643576
2023-05-28 00:00:00,0.141393,2.5040786367902794,6.739733
2023-05-29 00:00:00,0.14069579999999998,2.495213597272094,6.7064998
2023-05-30 00:00:00,0.13970670000000002,2.47274077775951,6.6593527
2023-05-31 00:00:00,0.1390473,2.471322723325688,6.6279213
2023-06-01 00:00:00,0.1380477,2.4500352029699264,6.580273699999999
2023-06-02 00:00:00,0.1370565,2.421195729971543,6.5330265
2023-06-03 00:00:00,0.1366722,2.4283923921657466,6.5147082
2023-06-04 00:00:00,0.1365651,2.4120207013709796,6.5096031000000005
2023-06-05 00:00:00,0.1356159,2.403299042306235,6.4643578999999995
2023-06-06 00:00:00,0.1354479,2.3899633682987282,6.4563499
2023-06-07 00:00:00,0.134631,2.387099824923663,6.417411
2023-06-08 00:00:00,0.1347276,2.3788152972705485,6.4220156
2023-06-09 00:00:00,0.13485149999999999,2.3899468659325143,6.4279215
2023-06-10 00:00:00,0.13417949999999998,2.3649273994559787,6.3958895
2023-06-11 00:00:00,0.1333794,2.361150264558381,6.3577514
2023-06-12 00:00:00,0.133938,2.3743709416224075,6.384378
2023-06-13 00:00:00,0.1339254,2.3737544240756105,6.3837774
2023-06-14 00:00:00,0.1342971,2.3747292531896607,6.4014951
2023-06-15 00:00:00,0.1337322,2.3681324855663606,6.3745682
2023-06-16 00:00:00,0.13336889999999998,2.3467049613928306,6.3572509
2023-06-17 00:00:00,0.1333416,2.353212200959557,6.3559496
2023-06-18 00:00:00,0.1334298,2.3583700671056755,6.3601538
2023-06-19 00:00:00,0.1328145,2.34142905034473,6.330824499999999
2023-06-20 00:00:00,0.1328187,2.3441644527673153,6.3310246999999995
2023-06-21 00:00:00,0.13266540000000002,2.3398917957057814,6.3237174000000005
2023-06-22 00:00:00,0.1323021,2.341392540723306,6.306400099999999
2023-06-23 00:00:00,0.13206479999999998,2.3301303785994407,6.2950888
2023-06-24 00:00:00,0.1322769,2.3316006677597767,6.305198900000001
2023-06-25 00:00:00,0.1330497,2.357183120489348,6.3420357
2023-06-26 00:00:00,0.133749,2.368366858124682,6.375369
2023-06-27 00:00:00,0.1339107,2.362048516794669,6.383076699999999
2023-06-28 00:00:00,0.13422569999999998,2.388734619364987,6.3980917
2023-06-29 00:00:00,0.13467089999999998,2.389658877940521,6.4193128999999995
2023-06-30 00:00:00,0.13570410000000002,2.408684150698438,6.4685621
2023-07-01 00:00:00,0.1361514,2.421865076506315,6.4898834
2023-07-02 00:00:00,0.1356453,2.4103770519930303,6.465759299999999
2023-07-03 00:00:00,0.1352778,2.3964676345073355,6.4482418
2023-07-04 00:00:00,0.134883,2.3915625199136668,6.429423
2023-07-05 00:00:00,0.13438319999999998,2.3821248033601057,6.405599199999999
2023-07-06 00:00:00,0.1343097,2.3701032958810146,6.4020957
2023-07-07 00:00:00,0.1325352,2.3473104806502176,6.3175112
2023-07-08 00:00:00,0.1315713,2.3317595104469446,6.2715653
2023-07-09 00:00:00,0.1302357,2.307172191185657,6.207901700000001
2023-07-10 00:00:00,0.128058,2.2624623038392686,6.104098
2023-07-11 00:00:00,0.1270038,2.2481980994391506,6.0538478
2023-07-12 00:00:00,0.1273167,2.255764001545943,6.068762700000001
2023-07-13 00:00:00,0.12749939999999998,2.261007471020155,6.0774714
2023-07-14 00:00:00,0.1292991,2.2930196911833045,6.1632571
2023-07-15 00:00:00,0.1312584,2.3290031324413856,6.256650400000001
2023-07-16 00:00:00,0.1339443,2.3741906401881265,6.384678299999999
2023-07-17 00:00:00,0.1377453,2.4443555056857944,6.5658593000000005
2023-07-18 00:00:00,0.1398978,2.4788913923118314,6.6684618
2023-07-19 00:00:00,0.141204,2.503893535546684,6.730724
2023-07-20 00:00:00,0.1424451,2.5247521863041635,6.7898831
